"initial_alias","converted_alias","name","description","namespace"
"TP53","4AGL","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4AGM","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4AGN","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4AGP","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4AGQ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4BUZ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4BV2","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4HFZ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4HJE","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4IBQ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4IBS","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4IBT","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4IBU","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4IBV","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4IBW","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4IBY","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4IBZ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4IJT","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4KVP","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4LO9","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4LOE","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4LOF","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4MZI","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4MZR","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4QO1","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4RP6","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4RP7","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4X34","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4XR8","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","4ZZJ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5A7B","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5AB9","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5ABA","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5AOI","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5AOJ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5AOK","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5AOL","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5AOM","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5BUA","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5ECG","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5G4M","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5G4N","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5G4O","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5HOU","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5HP0","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5HPD","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5LAP","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5LGY","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5MCT","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5MCU","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5MCV","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5MCW","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5MF7","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5MG7","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5MHC","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5MOC","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5O1A","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5O1B","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5O1C","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5O1D","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5O1E","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5O1F","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5O1G","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5O1H","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5O1I","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5OL0","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5UN8","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","5XZC","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6FF9","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6FJ5","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6GGA","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6GGB","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6GGC","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6GGD","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6GGE","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6GGF","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6LHD","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6R5L","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RJZ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RK8","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RKI","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RKK","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RKM","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RL3","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RL4","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RL6","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RM5","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RM7","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RWH","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RWI","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RWS","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RWU","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RX2","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6RZ3","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6S39","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6S3C","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6S40","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6S9Q","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SHZ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SI0","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SI1","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SI2","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SI3","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SI4","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SIN","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SIO","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SIP","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SIQ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SL6","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6SLV","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6T58","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6V4F","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6V4H","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6VQO","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6VR1","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6VR5","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6VRM","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6VRN","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6W51","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6XRE","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","6ZNC","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B46","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B47","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B48","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B49","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B4A","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B4B","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B4C","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B4D","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B4E","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B4F","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B4G","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B4H","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7B4N","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7BWN","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7DHY","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7DHZ","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7DVD","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7EAX","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7EL4","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7NMI","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"TP53","7RM4","TP53","tumor protein p53 [Source:HGNC Symbol;Acc:HGNC:11998]","DBASS5,ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UPF1","2GJK","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UPF1","2GK6","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UPF1","2GK7","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UPF1","2IYK","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UPF1","2WJV","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
"UPF1","2WJY","UPF1","UPF1 RNA helicase and ATPase [Source:HGNC Symbol;Acc:HGNC:9962]","ENTREZGENE,GENECARDS,HGNC,UNIPROT_GN,WIKIGENE"
